comp,season,round,date,home,away,home_score,away_score,neutral,match_id,result
world_cup,1930,Group stage,13/07/1930,USA,Belgium,3,0,1,cd35753f9be2,H
world_cup,1930,Group stage,13/07/1930,France,Mexico,4,1,1,139306fd16a2,H
world_cup,1930,Group stage,14/07/1930,Yugoslavia,Brazil,2,1,1,43cf841fa337,H
world_cup,1930,Group stage,14/07/1930,Romania,Peru,3,1,1,6702a75108b6,H
world_cup,1930,Group stage,15/07/1930,Argentina,France,1,0,1,5e907ecf93b0,H
world_cup,1930,Group stage,16/07/1930,Chile,Mexico,3,0,1,ea10634e8e9b,H
world_cup,1930,Group stage,17/07/1930,Yugoslavia,Bolivia,4,0,1,4e5fb1fd90a8,H
world_cup,1930,Group stage,17/07/1930,USA,Paraguay,3,0,1,e25f97378bda,H
world_cup,1930,Group stage,18/07/1930,Uruguay,Peru,1,0,1,4805fa1b00a2,H
world_cup,1930,Group stage,19/07/1930,Chile,France,1,0,1,9d1bcb4c7bdb,H
world_cup,1930,Group stage,19/07/1930,Argentina,Mexico,6,3,1,569f2eb5b517,H
world_cup,1930,Group stage,20/07/1930,Brazil,Bolivia,4,0,1,f18fd8adb90e,H
world_cup,1930,Group stage,20/07/1930,Paraguay,Belgium,1,0,1,c2aea7aed501,H
world_cup,1930,Group stage,21/07/1930,Uruguay,Romania,4,0,1,5a11c381ce42,H
world_cup,1930,Group stage,22/07/1930,Argentina,Chile,3,1,1,8cfee73b375f,H
world_cup,1930,Semi-finals,26/07/1930,Argentina,USA,6,1,1,b88f73272385,H
world_cup,1930,Semi-finals,27/07/1930,Uruguay,Yugoslavia,6,1,1,01b77922c59f,H
world_cup,1930,Final,30/07/1930,Uruguay,Argentina,4,2,1,ff629329b85b,H
world_cup,1934,Round of 16,27/05/1934,Sweden,Argentina,3,2,1,f9c2af28aa4d,H
world_cup,1934,Round of 16,27/05/1934,Germany,Belgium,5,2,1,4266cb58034d,H
world_cup,1934,Round of 16,27/05/1934,Italy,USA,7,1,1,51727878283f,H
world_cup,1934,Round of 16,27/05/1934,Spain,Brazil,3,1,1,5cbc37a5e190,H
world_cup,1934,Round of 16,27/05/1934,Czechoslovakia,Romania,2,1,1,87d2da81ca99,H
world_cup,1934,Round of 16,27/05/1934,Austria,France,3,2,1,88ee7819e8ae,H
world_cup,1934,Round of 16,27/05/1934,Hungary,Egypt,4,2,1,c6b48431f439,H
world_cup,1934,Round of 16,27/05/1934,Switzerland,Netherlands,3,2,1,b0016259c9b2,H
world_cup,1934,Quarter-finals,31/05/1934,Czechoslovakia,Switzerland,3,2,1,5006a5d53a61,H
world_cup,1934,Quarter-finals,31/05/1934,Austria,Hungary,2,1,1,4b02706b0c61,H
world_cup,1934,Quarter-finals,31/05/1934,Germany,Sweden,2,1,1,59b164ecde00,H
world_cup,1934,Quarter-finals,31/05/1934,Italy,Spain,1,1,1,45799d839f1f,D
world_cup,1934,Quarter-finals,1/6/1934,Italy,Spain,1,0,1,308ce3f1d111,H
world_cup,1934,Semi-finals,3/6/1934,Czechoslovakia,Germany,3,1,1,7f63482da0c8,H
world_cup,1934,Semi-finals,3/6/1934,Italy,Austria,1,0,1,0f14a78bf313,H
world_cup,1934,Third-place match,7/6/1934,Germany,Austria,3,2,1,24fb4ea5bf31,H
world_cup,1934,Final,10/6/1934,Italy,Czechoslovakia,2,1,1,05bc2709a404,H
world_cup,1938,Round of 16,4/6/1938,Switzerland,Germany,1,1,1,66c672fdcb9a,D
world_cup,1938,Round of 16,5/6/1938,Czechoslovakia,Netherlands,3,0,1,ff066529e72d,H
world_cup,1938,Round of 16,5/6/1938,Brazil,Poland,6,5,1,24db9f06ac2d,H
world_cup,1938,Round of 16,5/6/1938,Italy,Norway,2,1,1,8a3c93a82c09,H
world_cup,1938,Round of 16,5/6/1938,Hungary,Dutch East Indies,6,0,1,721100c47a8b,H
world_cup,1938,Round of 16,5/6/1938,Cuba,Romania,3,3,1,a7766a7e3c90,D
world_cup,1938,Round of 16,5/6/1938,France,Belgium,3,1,1,09485e9f683a,H
world_cup,1938,Round of 16,9/6/1938,Switzerland,Germany,4,2,1,d32a49020c81,H
world_cup,1938,Round of 16,9/6/1938,Cuba,Romania,2,1,1,6c16c0a66aa5,H
world_cup,1938,Quarter-finals,12/6/1938,Italy,France,3,1,1,e0265dadb0d2,H
world_cup,1938,Quarter-finals,12/6/1938,Sweden,Cuba,8,0,1,c96d2696a5f3,H
world_cup,1938,Quarter-finals,12/6/1938,Brazil,Czechoslovakia,1,1,1,0cf9cfdc968f,D
world_cup,1938,Quarter-finals,12/6/1938,Hungary,Switzerland,2,0,1,0bb65ffd0db9,H
world_cup,1938,Quarter-finals,14/06/1938,Brazil,Czechoslovakia,2,1,1,ffd247ebc041,H
world_cup,1938,Semi-finals,16/06/1938,Italy,Brazil,2,1,1,90b967a7e4c5,H
world_cup,1938,Semi-finals,16/06/1938,Hungary,Sweden,5,1,1,e9c1fbaf4f14,H
world_cup,1938,Third-place match,19/06/1938,Brazil,Sweden,4,2,1,bcdc9c23c163,H
world_cup,1938,Final,19/06/1938,Italy,Hungary,4,2,1,848a5faae987,H
world_cup,1950,Group stage,24/06/1950,Brazil,Mexico,4,0,1,336e72b0768b,H
world_cup,1950,Group stage,25/06/1950,Sweden,Italy,3,2,1,93e59bf5b869,H
world_cup,1950,Group stage,25/06/1950,England,Chile,2,0,1,cd21e47f6a04,H
world_cup,1950,Group stage,25/06/1950,Spain,USA,3,1,1,db8d91752066,H
world_cup,1950,Group stage,25/06/1950,Yugoslavia,Switzerland,3,0,1,4fc82a508aa0,H
world_cup,1950,Group stage,28/06/1950,Brazil,Switzerland,2,2,1,959d7b66f8ea,D
world_cup,1950,Group stage,28/06/1950,Yugoslavia,Mexico,4,1,1,817b8c2c9080,H
world_cup,1950,Group stage,29/06/1950,Spain,Chile,2,0,1,1687c30a33b0,H
world_cup,1950,Group stage,29/06/1950,USA,England,1,0,1,de564e89f347,H
world_cup,1950,Group stage,29/06/1950,Sweden,Paraguay,2,2,1,2ff18e03fc58,D
world_cup,1950,Group stage,1/7/1950,Brazil,Yugoslavia,2,0,1,7ff121c94098,H
world_cup,1950,Group stage,2/7/1950,Switzerland,Mexico,2,1,1,593f3614f770,H
world_cup,1950,Group stage,2/7/1950,Spain,England,1,0,1,f248d6d6ef83,H
world_cup,1950,Group stage,2/7/1950,Uruguay,Bolivia,8,0,1,92ee53f1dc58,H
world_cup,1950,Group stage,2/7/1950,Italy,Paraguay,2,0,1,2c670e260dc1,H
world_cup,1950,Group stage,2/7/1950,Chile,USA,5,2,1,3307787e3a41,H
world_cup,1950,Final stage,9/7/1950,Brazil,Sweden,7,1,1,3a20d454a7ba,H
world_cup,1950,Final stage,9/7/1950,Uruguay,Spain,2,2,1,a923b9564ebc,D
world_cup,1950,Final stage,13/07/1950,Brazil,Spain,6,1,1,310b4c486be5,H
world_cup,1950,Final stage,13/07/1950,Uruguay,Sweden,3,2,1,15910ff7971a,H
world_cup,1950,Final stage,16/07/1950,Uruguay,Brazil,2,1,1,3944a5fa0be0,H
world_cup,1950,Final stage,16/07/1950,Sweden,Spain,3,1,1,62269d2c865a,H
world_cup,1954,Group stage,16/06/1954,Yugoslavia,France,1,0,1,1dbdfdf2fd5d,H
world_cup,1954,Group stage,16/06/1954,Uruguay,Czechoslovakia,2,0,1,9ac8619eaf5d,H
world_cup,1954,Group stage,16/06/1954,Brazil,Mexico,5,0,1,ee88f6a2ff42,H
world_cup,1954,Group stage,16/06/1954,Austria,Scotland,1,0,1,c912f302dee6,H
world_cup,1954,Group stage,17/06/1954,Switzerland,Italy,2,1,0,2531a2432705,H
world_cup,1954,Group stage,17/06/1954,Hungary,South Korea,9,0,1,0c65cadde310,H
world_cup,1954,Group stage,17/06/1954,Germany,Turkey,4,1,1,2cba4c54a711,H
world_cup,1954,Group stage,17/06/1954,England,Belgium,4,4,1,43d1e136f07b,D
world_cup,1954,Group stage,19/06/1954,Uruguay,Scotland,7,0,1,d011dfebae3e,H
world_cup,1954,Group stage,19/06/1954,Austria,Czechoslovakia,5,0,1,6545524c756b,H
world_cup,1954,Group stage,19/06/1954,Brazil,Yugoslavia,1,1,1,ad0e85aaaa1d,D
world_cup,1954,Group stage,19/06/1954,France,Mexico,3,2,1,d154b4dd1929,H
world_cup,1954,Group stage,20/06/1954,Italy,Belgium,4,1,1,0a005149d879,H
world_cup,1954,Group stage,20/06/1954,Turkey,South Korea,7,0,1,d4abc0794f23,H
world_cup,1954,Group stage,20/06/1954,Switzerland,England,0,2,0,89981282e6d0,A
world_cup,1954,Group stage,20/06/1954,Hungary,Germany,8,3,1,66a9e86b25af,H
world_cup,1954,Group stage play-off,23/06/1954,Germany,Turkey,7,2,1,a244aa4b7f32,H
world_cup,1954,Group stage play-off,23/06/1954,Switzerland,Italy,4,1,0,36290cd6da73,H
world_cup,1954,Quarter-finals,26/06/1954,Switzerland,Austria,5,7,0,7f3c3865e10d,A
world_cup,1954,Quarter-finals,26/06/1954,Uruguay,England,4,2,1,b63a8225ceec,H
world_cup,1954,Quarter-finals,27/06/1954,Hungary,Brazil,4,2,1,9f846259d15a,H
world_cup,1954,Quarter-finals,27/06/1954,Germany,Yugoslavia,2,0,1,f2492da4298c,H
world_cup,1954,Semi-finals,30/06/1954,Hungary,Uruguay,4,2,1,b5db8ed4ce63,H
world_cup,1954,Semi-finals,30/06/1954,Germany,Austria,6,1,1,769ad87b36df,H
world_cup,1954,Third-place match,3/7/1954,Austria,Uruguay,3,1,1,9ceb7b631fac,H
world_cup,1954,Final,4/7/1954,Germany,Hungary,3,2,1,cc78d681a353,H
world_cup,1958,Group stage,8/6/1958,Brazil,Austria,3,0,1,5c2a01625883,H
world_cup,1958,Group stage,8/6/1958,Yugoslavia,Scotland,1,1,1,dfda43ff130a,D
world_cup,1958,Group stage,8/6/1958,N. Ireland,Czechoslovakia,1,0,1,6c5b93e1cf89,H
world_cup,1958,Group stage,8/6/1958,France,Paraguay,7,3,1,44b654f3cb7d,H
world_cup,1958,Group stage,8/6/1958,Hungary,Wales,1,1,1,877e185fdd46,D
world_cup,1958,Group stage,8/6/1958,Argentina,Germany,1,3,1,f4198c53d497,A
world_cup,1958,Group stage,8/6/1958,Soviet Union,England,2,2,1,d72a568a5485,D
world_cup,1958,Group stage,8/6/1958,Sweden,Mexico,3,0,1,a7a2bd39b660,H
world_cup,1958,Group stage,11/6/1958,Paraguay,Scotland,3,2,1,e4bb21b63054,H
world_cup,1958,Group stage,11/6/1958,Argentina,N. Ireland,3,1,1,6f5df1b58527,H
world_cup,1958,Group stage,11/6/1958,Yugoslavia,France,3,2,1,7b27b92c24c2,H
world_cup,1958,Group stage,11/6/1958,Brazil,England,0,0,1,40a154b7255e,D
world_cup,1958,Group stage,11/6/1958,Mexico,Wales,1,1,1,ba932f1dee5c,D
world_cup,1958,Group stage,11/6/1958,Soviet Union,Austria,2,0,1,74135a91b53c,H
world_cup,1958,Group stage,11/6/1958,Germany,Czechoslovakia,2,2,1,a0c7e03be2a7,D
world_cup,1958,Group stage,12/6/1958,Sweden,Hungary,2,1,1,cd35c916f8ab,H
world_cup,1958,Group stage,15/06/1958,France,Scotland,2,1,1,b93327b8593c,H
world_cup,1958,Group stage,15/06/1958,Brazil,Soviet Union,2,0,1,727ecbaada87,H
world_cup,1958,Group stage,15/06/1958,Czechoslovakia,Argentina,6,1,1,c9438ca7e40d,H
world_cup,1958,Group stage,15/06/1958,England,Austria,2,2,1,e5dcda9a84f0,D
world_cup,1958,Group stage,15/06/1958,Hungary,Mexico,4,0,1,d33dae090941,H
world_cup,1958,Group stage,15/06/1958,Germany,N. Ireland,2,2,1,ca7b167f6ade,D
world_cup,1958,Group stage,15/06/1958,Sweden,Wales,0,0,1,b1a4b09ae29e,D
world_cup,1958,Group stage,15/06/1958,Paraguay,Yugoslavia,3,3,1,05afbd78e7e3,D
world_cup,1958,Group stage play-off,17/06/1958,Wales,Hungary,2,1,1,83b8b87f5144,H
world_cup,1958,Group stage play-off,17/06/1958,N. Ireland,Czechoslovakia,2,1,1,e90fc7a14c1f,H
world_cup,1958,Group stage play-off,17/06/1958,Soviet Union,England,1,0,1,ffce3076e23b,H
world_cup,1958,Quarter-finals,19/06/1958,Sweden,Soviet Union,2,0,1,b07d75aa9f55,H
world_cup,1958,Quarter-finals,19/06/1958,France,N. Ireland,4,0,1,bd696fb74797,H
world_cup,1958,Quarter-finals,19/06/1958,Germany,Yugoslavia,1,0,1,c2334240f835,H
world_cup,1958,Quarter-finals,19/06/1958,Brazil,Wales,1,0,1,3f7365c937e3,H
world_cup,1958,Semi-finals,24/06/1958,Sweden,Germany,3,1,1,f0cce4362413,H
world_cup,1958,Semi-finals,24/06/1958,Brazil,France,5,2,1,337b77276944,H
world_cup,1958,Third-place match,28/06/1958,France,Germany,6,3,1,70629734cd75,H
world_cup,1958,Final,29/06/1958,Brazil,Sweden,5,2,1,d0a9a4fdbbba,H
world_cup,1962,Group stage,30/05/1962,Brazil,Mexico,2,0,1,fc5280855863,H
world_cup,1962,Group stage,30/05/1962,Argentina,Bulgaria,1,0,1,eb21991cb4e4,H
world_cup,1962,Group stage,30/05/1962,Uruguay,Colombia,2,1,1,0c083a4da9ef,H
world_cup,1962,Group stage,30/05/1962,Chile,Switzerland,3,1,1,82ebd7fa3264,H
world_cup,1962,Group stage,31/05/1962,Soviet Union,Yugoslavia,2,0,1,1a0e624a7433,H
world_cup,1962,Group stage,31/05/1962,Germany,Italy,0,0,1,87bdca7fe61b,D
world_cup,1962,Group stage,31/05/1962,Czechoslovakia,Spain,1,0,1,fab1f80cf9c9,H
world_cup,1962,Group stage,31/05/1962,Hungary,England,2,1,1,3b874a3b4949,H
world_cup,1962,Group stage,2/6/1962,Chile,Italy,2,0,1,9124e7a2f8f3,H
world_cup,1962,Group stage,2/6/1962,Yugoslavia,Uruguay,3,1,1,dcaa010881bf,H
world_cup,1962,Group stage,2/6/1962,Brazil,Czechoslovakia,0,0,1,06c798a0bb21,D
world_cup,1962,Group stage,2/6/1962,England,Argentina,3,1,1,566e2d6cc132,H
world_cup,1962,Group stage,3/6/1962,Soviet Union,Colombia,4,4,1,53cc29a489de,D
world_cup,1962,Group stage,3/6/1962,Germany,Switzerland,2,1,1,5b09af497960,H
world_cup,1962,Group stage,3/6/1962,Hungary,Bulgaria,6,1,1,1efd3da73378,H
world_cup,1962,Group stage,3/6/1962,Spain,Mexico,1,0,1,3574c36ef752,H
world_cup,1962,Group stage,6/6/1962,Soviet Union,Uruguay,2,1,1,998ca4fb3ae7,H
world_cup,1962,Group stage,6/6/1962,Hungary,Argentina,0,0,1,c4370b21bdd8,D
world_cup,1962,Group stage,6/6/1962,Germany,Chile,2,0,1,063bd8145a63,H
world_cup,1962,Group stage,6/6/1962,Brazil,Spain,2,1,1,ac533225d2f8,H
world_cup,1962,Group stage,7/6/1962,England,Bulgaria,0,0,1,2245c960507a,D
world_cup,1962,Group stage,7/6/1962,Mexico,Czechoslovakia,3,1,1,83a5680c4daa,H
world_cup,1962,Group stage,7/6/1962,Italy,Switzerland,3,0,1,7fc382550d5b,H
world_cup,1962,Group stage,7/6/1962,Yugoslavia,Colombia,5,0,1,8a06f816d0db,H
world_cup,1962,Quarter-finals,10/6/1962,Chile,Soviet Union,2,1,1,023fcbd0765a,H
world_cup,1962,Quarter-finals,10/6/1962,Yugoslavia,Germany,1,0,1,6b90f5135cc7,H
world_cup,1962,Quarter-finals,10/6/1962,Czechoslovakia,Hungary,1,0,1,a1fafc368831,H
world_cup,1962,Quarter-finals,10/6/1962,Brazil,England,3,1,1,2d7b32d55fed,H
world_cup,1962,Semi-finals,13/06/1962,Brazil,Chile,4,2,1,f7d3506c02a0,H
world_cup,1962,Semi-finals,13/06/1962,Czechoslovakia,Yugoslavia,3,1,1,2362e18a72d2,H
world_cup,1962,Third-place match,16/06/1962,Chile,Yugoslavia,1,0,1,ee9f151375bb,H
world_cup,1962,Final,17/06/1962,Brazil,Czechoslovakia,3,1,1,2c542e0c6304,H
world_cup,1966,Group stage,11/7/1966,England,Uruguay,0,0,1,b35c8f59a2da,D
world_cup,1966,Group stage,12/7/1966,Brazil,Bulgaria,2,0,1,0b5d3c8656ed,H
world_cup,1966,Group stage,12/7/1966,Soviet Union,North Korea,3,0,1,30f014d4c2ee,H
world_cup,1966,Group stage,12/7/1966,Germany,Switzerland,5,0,1,078da6ab8fcd,H
world_cup,1966,Group stage,13/07/1966,Argentina,Spain,2,1,1,f0d961e61f50,H
world_cup,1966,Group stage,13/07/1966,Portugal,Hungary,3,1,1,0723fc772e24,H
world_cup,1966,Group stage,13/07/1966,Italy,Chile,2,0,1,b7cb42b88598,H
world_cup,1966,Group stage,13/07/1966,France,Mexico,1,1,1,3596b8b0e8fa,D
world_cup,1966,Group stage,15/07/1966,Hungary,Brazil,3,1,1,252467f3438f,H
world_cup,1966,Group stage,15/07/1966,North Korea,Chile,1,1,1,2b587768e279,D
world_cup,1966,Group stage,15/07/1966,Spain,Switzerland,2,1,1,6898f6e1069c,H
world_cup,1966,Group stage,15/07/1966,Uruguay,France,2,1,1,09e7f7ef48e7,H
world_cup,1966,Group stage,16/07/1966,Portugal,Bulgaria,3,0,1,5447f87d082f,H
world_cup,1966,Group stage,16/07/1966,Soviet Union,Italy,1,0,1,b3512a3429e1,H
world_cup,1966,Group stage,16/07/1966,England,Mexico,2,0,1,dd3ce4e0e40f,H
world_cup,1966,Group stage,16/07/1966,Germany,Argentina,0,0,1,9518fcef9fa7,D
world_cup,1966,Group stage,19/07/1966,Uruguay,Mexico,0,0,1,197e88a1b696,D
world_cup,1966,Group stage,19/07/1966,Portugal,Brazil,3,1,1,fd3ed576fcfd,H
world_cup,1966,Group stage,19/07/1966,North Korea,Italy,1,0,1,aa16461636c0,H
world_cup,1966,Group stage,19/07/1966,Argentina,Switzerland,2,0,1,9fee0dbf97bb,H
world_cup,1966,Group stage,20/07/1966,Germany,Spain,2,1,1,04df8a78d6f0,H
world_cup,1966,Group stage,20/07/1966,Soviet Union,Chile,2,1,1,6.16E+16,H
world_cup,1966,Group stage,20/07/1966,England,France,2,0,1,2364da4470ec,H
world_cup,1966,Group stage,20/07/1966,Hungary,Bulgaria,3,1,1,4cd2555328e6,H
world_cup,1966,Quarter-finals,23/07/1966,Soviet Union,Hungary,2,1,1,03a01d13021f,H
world_cup,1966,Quarter-finals,23/07/1966,Germany,Uruguay,4,0,1,2ee38bcb9b6a,H
world_cup,1966,Quarter-finals,23/07/1966,Portugal,North Korea,5,3,1,a48e00a6ea8f,H
world_cup,1966,Quarter-finals,23/07/1966,England,Argentina,1,0,1,112d886c7ea4,H
world_cup,1966,Semi-finals,25/07/1966,Germany,Soviet Union,2,1,1,2edaf32f2021,H
world_cup,1966,Semi-finals,26/07/1966,England,Portugal,2,1,1,ee0e0de3c4be,H
world_cup,1966,Third-place match,28/07/1966,Portugal,Soviet Union,2,1,1,8e18d477478c,H
world_cup,1966,Final,30/07/1966,England,Germany,4,2,1,19384ac20ad5,H
world_cup,1970,Group stage,31/05/1970,Mexico,Soviet Union,0,0,1,c1cb9b235616,D
world_cup,1970,Group stage,2/6/1970,Uruguay,Israel,2,0,1,904ac919aa0a,H
world_cup,1970,Group stage,2/6/1970,Peru,Bulgaria,3,2,1,646d01ff352a,H
world_cup,1970,Group stage,2/6/1970,England,Romania,1,0,1,b7db4472989f,H
world_cup,1970,Group stage,3/6/1970,Germany,Morocco,2,1,1,8c2c63b648b8,H
world_cup,1970,Group stage,3/6/1970,Italy,Sweden,1,0,1,07df48421e68,H
world_cup,1970,Group stage,3/6/1970,Brazil,Czechoslovakia,4,1,1,e3951ac07ef0,H
world_cup,1970,Group stage,3/6/1970,Belgium,El Salvador,3,0,1,a472639b1efb,H
world_cup,1970,Group stage,6/6/1970,Soviet Union,Belgium,4,1,1,58b11d431ad2,H
world_cup,1970,Group stage,6/6/1970,Peru,Morocco,3,0,1,0b32d96b5dd2,H
world_cup,1970,Group stage,6/6/1970,Uruguay,Italy,0,0,1,2e1c3dcb7fe7,D
world_cup,1970,Group stage,6/6/1970,Romania,Czechoslovakia,2,1,1,b25ed2a1b87f,H
world_cup,1970,Group stage,7/6/1970,Germany,Bulgaria,5,2,1,dd1572230597,H
world_cup,1970,Group stage,7/6/1970,Mexico,El Salvador,4,0,1,9a3a33e3c2ec,H
world_cup,1970,Group stage,7/6/1970,Brazil,England,1,0,1,cd62f39bcddd,H
world_cup,1970,Group stage,7/6/1970,Sweden,Israel,1,1,1,1333b7214e5c,D
world_cup,1970,Group stage,10/6/1970,Sweden,Uruguay,1,0,1,03b00f9ebc31,H
world_cup,1970,Group stage,10/6/1970,Germany,Peru,3,1,1,ab3cf31afe9e,H
world_cup,1970,Group stage,10/6/1970,Soviet Union,El Salvador,2,0,1,66f35634c43c,H
world_cup,1970,Group stage,10/6/1970,Brazil,Romania,3,2,1,002bd850b00a,H
world_cup,1970,Group stage,11/6/1970,England,Czechoslovakia,1,0,1,cfb74e125765,H
world_cup,1970,Group stage,11/6/1970,Italy,Israel,0,0,1,ec17f50dcbe1,D
world_cup,1970,Group stage,11/6/1970,Mexico,Belgium,1,0,1,8700a0d32956,H
world_cup,1970,Group stage,11/6/1970,Bulgaria,Morocco,1,1,1,c0b8b5894f14,D
world_cup,1970,Quarter-finals,14/06/1970,Brazil,Peru,4,2,1,8bfc0e013afc,H
world_cup,1970,Quarter-finals,14/06/1970,Germany,England,3,2,1,42d9436346ba,H
world_cup,1970,Quarter-finals,14/06/1970,Italy,Mexico,4,1,1,6c6ed4dece77,H
world_cup,1970,Quarter-finals,14/06/1970,Uruguay,Soviet Union,1,0,1,ebcce26308d5,H
world_cup,1970,Semi-finals,17/06/1970,Brazil,Uruguay,3,1,1,e22de9d2aeb1,H
world_cup,1970,Semi-finals,17/06/1970,Italy,Germany,4,3,1,1758c0c791be,H
world_cup,1970,Third-place match,20/06/1970,Germany,Uruguay,1,0,1,ff92630cc845,H
world_cup,1970,Final,21/06/1970,Brazil,Italy,4,1,1,9018b88cac35,H
world_cup,1974,First round,13/06/1974,Brazil,Yugoslavia,0,0,1,634b353d5a5f,D
world_cup,1974,First round,14/06/1974,Germany,Chile,1,0,1,c4a3d17062c4,H
world_cup,1974,First round,14/06/1974,Germany DR,Australia,2,0,1,e8476fb15e83,H
world_cup,1974,First round,14/06/1974,DR Congo,Scotland,0,2,1,5b76da7a3865,A
world_cup,1974,First round,15/06/1974,Uruguay,Netherlands,0,2,1,607a4a756447,A
world_cup,1974,First round,15/06/1974,Sweden,Bulgaria,0,0,1,1e45164cc89c,D
world_cup,1974,First round,15/06/1974,Italy,Haiti,3,1,1,4ca6157c8769,H
world_cup,1974,First round,15/06/1974,Poland,Argentina,3,2,1,60cdce41bdae,H
world_cup,1974,First round,18/06/1974,Australia,Germany,0,3,1,bf6aa7958fff,A
world_cup,1974,First round,18/06/1974,Yugoslavia,DR Congo,9,0,1,7dba5a825520,H
world_cup,1974,First round,18/06/1974,Chile,Germany DR,1,1,1,3d19d16b7cc6,D
world_cup,1974,First round,18/06/1974,Scotland,Brazil,0,0,1,a1180416931c,D
world_cup,1974,First round,19/06/1974,Argentina,Italy,1,1,1,bb7e27026996,D
world_cup,1974,First round,19/06/1974,Haiti,Poland,0,7,1,35931599019c,A
world_cup,1974,First round,19/06/1974,Bulgaria,Uruguay,1,1,1,dbb956552304,D
world_cup,1974,First round,19/06/1974,Netherlands,Sweden,0,0,1,8148fea6534f,D
world_cup,1974,First round,22/06/1974,Germany DR,Germany,1,0,1,1ef92029a4cd,H
world_cup,1974,First round,22/06/1974,DR Congo,Brazil,0,3,1,43f9f3e5d9da,A
world_cup,1974,First round,22/06/1974,Australia,Chile,0,0,1,158200e02e54,D
world_cup,1974,First round,22/06/1974,Scotland,Yugoslavia,1,1,1,4388157ea1ca,D
world_cup,1974,First round,23/06/1974,Bulgaria,Netherlands,1,4,1,fe6fabcefbe1,A
world_cup,1974,First round,23/06/1974,Poland,Italy,2,1,1,f581f2a450eb,H
world_cup,1974,First round,23/06/1974,Sweden,Uruguay,3,0,1,748b14c2f143,H
world_cup,1974,First round,23/06/1974,Argentina,Haiti,4,1,1,2f1dc89dc045,H
world_cup,1974,Second round,26/06/1974,Netherlands,Argentina,4,0,1,ed2d781e1bf5,H
world_cup,1974,Second round,26/06/1974,Brazil,Germany DR,1,0,1,d346dc3ba23f,H
world_cup,1974,Second round,26/06/1974,Sweden,Poland,0,1,1,ad72b83106e6,A
world_cup,1974,Second round,26/06/1974,Yugoslavia,Germany,0,2,1,7b633a765e7b,A
world_cup,1974,Second round,30/06/1974,Poland,Yugoslavia,2,1,1,d76c791dfd2e,H
world_cup,1974,Second round,30/06/1974,Argentina,Brazil,1,2,1,2bb34709d640,A
world_cup,1974,Second round,30/06/1974,Germany DR,Netherlands,0,2,1,aa18e3d27f68,A
world_cup,1974,Second round,30/06/1974,Germany,Sweden,4,2,1,25fa925f15d3,H
world_cup,1974,Second round,3/7/1974,Argentina,Germany DR,1,1,1,49f0f6404184,D
world_cup,1974,Second round,3/7/1974,Poland,Germany,0,1,1,32afb5c867ac,A
world_cup,1974,Second round,3/7/1974,Netherlands,Brazil,2,0,1,b136f71dd58d,H
world_cup,1974,Second round,3/7/1974,Sweden,Yugoslavia,2,1,1,4b25085d0a73,H
world_cup,1974,Third-place match,6/7/1974,Brazil,Poland,0,1,1,45101c4e14db,A
world_cup,1974,Final,7/7/1974,Netherlands,Germany,1,2,1,bb86fedc246b,A
world_cup,1978,First round,1/6/1978,Germany,Poland,0,0,1,9473f9598fb8,D
world_cup,1978,First round,2/6/1978,Argentina,Hungary,2,1,1,a136fe6504a0,H
world_cup,1978,First round,2/6/1978,Tunisia,Mexico,3,1,1,1c8cbbd34025,H
world_cup,1978,First round,2/6/1978,Italy,France,2,1,1,65df312e676d,H
world_cup,1978,First round,3/6/1978,Sweden,Brazil,1,1,1,628781510a82,D
world_cup,1978,First round,3/6/1978,Austria,Spain,2,1,1,ee87479084e8,H
world_cup,1978,First round,3/6/1978,Peru,Scotland,3,1,1,6d8d01ce89fe,H
world_cup,1978,First round,3/6/1978,Netherlands,Iran,3,0,1,f6d169c26a7f,H
world_cup,1978,First round,6/6/1978,Argentina,France,2,1,1,c4ab51c83931,H
world_cup,1978,First round,6/6/1978,Italy,Hungary,3,1,1,70b0070e6850,H
world_cup,1978,First round,6/6/1978,Germany,Mexico,6,0,1,64f9aabf856f,H
world_cup,1978,First round,6/6/1978,Poland,Tunisia,1,0,1,88524d32de00,H
world_cup,1978,First round,7/6/1978,Austria,Sweden,1,0,1,6673827c5da4,H
world_cup,1978,First round,7/6/1978,Brazil,Spain,0,0,1,1acdeacf906f,D
world_cup,1978,First round,7/6/1978,Netherlands,Peru,0,0,1,a3ce6987a5ba,D
world_cup,1978,First round,7/6/1978,Scotland,Iran,1,1,1,869d65f6924a,D
world_cup,1978,First round,10/6/1978,Poland,Mexico,3,1,1,7246a903bb8a,H
world_cup,1978,First round,10/6/1978,Germany,Tunisia,0,0,1,151918599b94,D
world_cup,1978,First round,10/6/1978,Italy,Argentina,1,0,1,62e4d6ebad5d,H
world_cup,1978,First round,10/6/1978,France,Hungary,3,1,1,a31cb377f38a,H
world_cup,1978,First round,11/6/1978,Scotland,Netherlands,3,2,1,d986efea789a,H
world_cup,1978,First round,11/6/1978,Peru,Iran,4,1,1,e26a91792cab,H
world_cup,1978,First round,11/6/1978,Brazil,Austria,1,0,1,7c5191d6cbaf,H
world_cup,1978,First round,11/6/1978,Spain,Sweden,1,0,1,67575260fca8,H
world_cup,1978,Second round,14/06/1978,Netherlands,Austria,5,1,1,853d6bb24320,H
